Time,P,I,C
0.0,5000.0,500.0,50.0
0.4004004004004004,3901.732113840351,672.9822658404033,50.75253188964559
0.8008008008008008,2787.946446782308,826.8563869821041,52.20746245297096
1.2012012012012012,1867.5828314179066,934.2287700429281,54.27501424785444
1.6016016016016017,1210.3249957957337,989.0808083650886,56.79063936972526
2.002002002002002,781.0490636834413,1000.8536424486323,59.576337356324025
2.4024024024024024,512.6826382169347,983.0545040428366,62.47818187930123
2.802802802802803,347.02244880879505,947.0389070645514,65.37615301416088
3.2032032032032034,244.15065321042852,900.7113422699364,68.18049285086943
3.6036036036036037,179.27691890891072,849.1651647513835,70.82513299994312
4.004004004004004,137.61053302738435,795.5979452430216,73.2621385687812
4.404404404404405,110.41971724791188,742.0113296114102,75.45776381019196
4.804804804804805,92.52895431717197,689.6625484127486,77.38972242615598
5.205205205205205,80.84143597575351,639.3389942667739,79.04519715841697
5.605605605605606,73.49030431820721,591.5234496444848,80.41925863473386
6.0060060060060065,69.35460093540208,546.4952135911434,81.51350855623593
6.406406406406407,67.78334010113936,504.39416193121957,82.334860881541
6.806806806806807,68.4390568007313,465.2631731685037,82.89443091921663
7.207207207207207,71.21159012194849,429.0775918948457,83.20652952461005
7.6076076076076085,76.17502977409028,395.76661811150865,83.28776941447911
8.008008008008009,83.57319586133445,365.22943129832663,83.15629110443925
8.408408408408409,93.82609437614862,337.347727578156,82.83111228175088
8.80880880880881,107.55387153396688,311.99574007053775,82.3315996041716
9.20920920920921,125.61710591695436,289.04848988623235,81.67705763381636
9.60960960960961,149.1733465828976,268.38885084313335,80.8864266010775
10.01001001001001,179.74962570530954,249.9139393408392,79.97807918709995
10.41041041041041,219.3288138347889,233.541328300999,78.96970643303247
10.810810810810812,270.44315011337625,219.21562006260194,77.8782840966157
11.211211211211213,336.2595263892299,206.91599593856853,76.72011312540693
11.611611611611613,420.6260654926377,196.66549521146487,75.51093131261729
12.012012012012013,528.0261936989888,188.5429677053288,74.26609767485728
12.412412412412413,663.3546678404412,182.69887631155552,73.00085669546003
12.812812812812814,831.3952853107572,179.37632880946362,71.7306963015668
13.213213213213214,1035.8597574276137,178.9386814854068,70.47182076802528
13.613613613613614,1277.8777734705961,181.9042539643693,69.24176569904763
14.014014014014014,1553.9614588709285,188.98603173417274,68.0601819632463
14.414414414414415,1853.7508943115838,201.12759572397405,66.94979712292647
14.814814814814815,2158.2581741948297,219.51292534953683,65.93750499539138
15.215215215215217,2439.7130923287996,245.5048374874297,65.05540213796333
15.615615615615617,2664.1854255564713,280.4394005990087,64.34135081094948
16.016016016016017,2797.6168174811414,325.1965152134866,63.838316788808186
16.416416416416418,2814.595019638545,379.5353846515032,63.5914750055329
16.816816816816818,2707.3115749985086,441.38165859135853,63.64230243089216
17.217217217217218,2490.4883641276297,506.51390790291737,64.02005177465831
17.61761761761762,2198.473240607731,569.1290184531612,64.7329675764197
18.01801801801802,1874.6116605836517,623.2902538465074,65.76297532280313
18.41841841841842,1558.2161773001828,664.5548505364816,67.06660935936823
18.81881881881882,1275.8498267899422,690.8948022498497,68.58182939284497
19.21921921921922,1039.7015219626767,702.5966566129782,70.23760992070875
19.61961961961962,851.0019610441929,701.5043094698478,71.9628087226061
20.02002002002002,704.8462507514809,690.1577556720046,73.69236200556296
20.42042042042042,594.0604000765627,671.159809684648,75.37059281301738
20.82082082082082,511.4858711018579,646.8336916253619,76.95234251761954
21.22122122122122,450.9986619861259,619.0979025936097,78.40278572090024
21.621621621621625,407.7809818901031,589.4635780930591,79.69658185582853
22.022022022022025,378.24347175943313,559.0853456764457,80.81676056733872
22.422422422422425,359.82836873079987,528.8270000936822,81.75354998692156
22.822822822822825,350.8031916588782,499.3242627550202,82.50324728535202
23.223223223223226,350.08655744963016,471.0384000404898,83.06717531009123
23.623623623623626,357.11515219306983,444.2998244507859,83.45074371479559
24.024024024024026,371.74740622657333,419.3428578017062,83.6626219416121
24.424424424424426,394.1946810257892,396.3333710417113,83.7140263968915
24.824824824824827,424.9693532972049,375.39093548571793,83.61812137029193
25.225225225225227,464.83841373080145,356.6068482018358,83.38953119708567
25.625625625625627,514.7700227596262,340.05910580835524,83.04395958446587
26.026026026026027,575.8586189238587,325.82512247792465,82.59791066985461
26.426426426426428,649.2121504733756,313.9927323707036,82.06850534680652
26.826826826826828,735.7839948265178,304.6697367306124,81.47338535764901
27.227227227227228,836.1342682235125,297.9918966080979,80.83069620038522
27.62762762762763,950.1140278619944,294.1287626091649,80.1591371972058
28.02802802802803,1076.4843235602136,293.2860135705306,79.4780622074987
28.42842842842843,1212.51395923896,295.70193401574016,78.80760561473895
28.82882882882883,1353.641966777202,301.63441416322024,78.16879403872554
29.22922922922923,1493.3339323885828,311.3336514433738,77.58358374917417
29.62962962962963,1623.2842583331199,324.99536697303364,77.07473826572996
30.030030030030034,1734.0901634967263,342.6912696819344,76.66543665178146
30.430430430430434,1816.424793472481,364.2795155921582,76.37849517743922
30.830830830830834,1862.5675774939857,389.30908707307617,76.23511520425649
31.231231231231234,1867.95557173301,416.9462671928153,76.25316254801244
31.631631631631635,1832.2929948096669,445.96122891394725,76.4451411045439
32.032032032032035,1759.7998788550387,474.8070682133459,76.81620851043681
32.432432432432435,1658.4363608926012,501.7958302979411,77.36270588364548
32.832832832832835,1538.3193079246348,525.3346314300221,78.0716437643386
33.233233233233236,1409.8530749749484,544.1537324461716,78.92136856037224
33.633633633633636,1282.1493753182222,557.4593238172073,79.88331060449015
34.034034034034036,1162.1012225971333,564.9771051222683,80.92443499004467
34.434434434434436,1054.1600201654246,566.8963011688104,82.00989881928935
