Time,P,I,C
0.0,5000.0,500.0,50.0
1.001001001001001,1874.658301278423,823.6071624839319,51.63849340625991
2.002002002002002,568.1419409852402,860.1754933077351,55.27544031503869
3.0030030030030033,202.86626006499324,768.6298702598501,58.69784334392028
4.004004004004004,94.4616809008724,655.8813116849652,61.04021372362216
5.005005005005005,56.97203540777643,551.3240528868458,62.12388689754692
6.0060060060060065,43.073168689772814,461.44333377933714,62.03581037450562
7.007007007007008,39.37826688394831,386.5097482386688,60.96754438539423
8.008008008008009,42.115143130751015,325.007299099616,59.14082950306499
9.00900900900901,51.19911722934909,275.0104084554534,56.76908019826404
10.01001001001001,69.03022452755036,234.6917857353735,54.039056172177546
11.011011011011012,101.038504437753,202.53399353509485,51.10479900473038
12.012012012012013,157.4477056072301,177.4399058518308,48.08866128216525
13.013013013013014,256.1537251453754,158.83889038425392,45.086106618982264
14.014014014014016,425.5001894776784,146.8649389626207,42.172457650824136
15.015015015015017,701.2182147084279,142.69004910197287,39.410953076493385
16.016016016016017,1102.2247825782563,149.06878108084595,36.86228913382288
17.017017017017018,1568.6088982130486,170.80023958745835,34.595481143266554
18.01801801801802,1903.373823451716,213.27525659896065,32.6948393604397
19.01901901901902,1872.978473431183,275.0283908927984,31.242651196933362
20.02002002002002,1482.4370778729822,337.95044999927654,30.25358384991407
21.021021021021024,998.5778200328359,377.27147325657717,29.612602644802564
22.022022022022025,629.5465586119453,385.22636597933354,29.123695589242207
23.023023023023026,403.51090344364246,370.7494328091353,28.619341232440615
24.024024024024026,276.0783911288411,345.18512522115884,28.00756971612911
25.025025025025027,205.87895759224716,316.0182215580569,27.25814303669294
26.026026026026027,168.1018466942121,287.14490310532244,26.37635039030077
27.027027027027028,149.74069234396268,260.34413919292103,25.384140139770796
28.028028028028032,144.44552763048225,236.31726470851592,24.30935168635721
29.029029029029033,149.5381492040562,215.25765111974104,23.180136162647553
30.030030030030034,164.53867804760833,197.14356086042437,22.022304127319813
31.031031031031034,190.48049511989586,181.8895832522809,20.858271103240302
32.032032032032035,229.54418789237084,169.42880146939967,19.706862405415613
33.033033033033036,284.6470366231996,159.76063347668403,18.58356410323541
34.034034034034036,358.5837757034058,152.9780847071185,17.50097929554747
35.03503503503504,452.246581837391,149.27240018377543,16.46933217192505
36.03603603603604,561.6668903871264,148.89603840514255,15.49688585208641
37.03703703703704,674.6601145879538,152.04648754793408,14.59012011167036
38.03803803803804,769.8944014988973,158.63215114956435,13.753486864332151
39.03903903903904,822.4068349514229,167.94746683315762,12.988625313764675
40.04004004004004,815.8583910303215,178.45460820022527,12.293235953800858
41.04104104104105,753.2466869599918,188.00093997916025,11.66036582793579
42.04204204204205,655.4112805615047,194.55586923003276,11.079082308360933
43.04304304304305,548.2621102644746,196.99112237217233,10.536725150202997
44.04404404404405,450.7887496605453,195.31192939637617,10.021657515835546
45.04504504504505,371.6288163412936,190.30824645231652,9.525138778379523
46.04604604604605,311.9186510671078,183.04281349828264,9.04181917471748
47.04704704704705,269.30129411250533,174.49902981806667,8.569248787611988
48.04804804804805,240.59296707307297,165.44057900341232,8.107016518214648
49.04904904904905,222.99499598314307,156.40349302539428,7.655926873554315
50.050050050050054,214.4491242694378,147.7407541587385,7.21737248784109
51.051051051051054,213.6227143547353,139.67535701206816,6.792915072211515
52.052052052052055,219.77292852084904,132.3450573851335,6.384033264499381
53.053053053053056,232.58159328258628,125.83532387740331,5.991987798058863
54.054054054054056,251.9743851308024,120.20166399455131,5.617762648695588
55.05505505505506,277.9053571532078,115.48326064248789,5.262051849457858
56.056056056056065,310.0814186453007,111.70921224055483,4.9252709475255045
57.057057057057065,347.61942197589076,108.89772957695209,4.607578794827694
58.058058058058066,388.6787919604841,107.04799450714886,4.3089000706284475
59.05905905905907,430.1963703429557,106.12464522017358,4.028942522733122
60.06006006006007,467.9346843741829,106.03678132206309,3.7672064707780146
61.06106106106107,497.0541514515519,106.61742562751547,3.5229885100324547
62.06206206206207,513.2305440509604,107.61433479538267,3.2953866176386692
63.06306306306307,513.9749012988784,108.70481411867382,3.0833181484684684
64.06406406406407,499.518781277869,109.54038125370677,2.885561848864544
65.06506506506507,472.74137191777817,109.81138512339443,2.7008270791734352
66.06606606606607,438.16248401208185,109.30699629791373,2.527840158509928
67.06706706706707,400.570189103078,107.94581834200308,2.3654272843476063
68.06806806806807,363.9406490427406,105.76855384777383,2.212573505752238
69.06906906906907,330.96404037670567,102.90332400476355,2.068447507410226
70.07007007007007,303.09489692172895,99.52262056771914,1.9323948582143315
71.07107107107107,280.8689702069534,95.80694304734395,1.803910525027361
72.07207207207207,264.26268735864346,91.92136279047662,1.6826028258567978
73.07307307307308,252.97955535502604,88.004359821769,1.5681580091959741
74.07407407407408,246.63503873224101,84.16528828857417,1.4603105077418814
75.07507507507508,244.85379579440115,80.48665181075353,1.3588205640270865
76.07607607607608,247.30354806291626,77.02835476988892,1.2634589060978187
77.07707707707708,253.68598621437425,73.83219865092893,1.1739972337805415
78.07807807807808,263.69819913191634,70.92571463756052,1.0902030526572453
79.07907907907908,276.9733522473581,68.32492781755305,1.0118375174069796
80.08008008008008,293.00862171885336,66.03592667955718,0.9386552034187605
81.0810810810811,311.0920516899322,64.05527544628893,0.870405003867753
82.0820820820821,330.2470623291381,62.369448985832626,0.8068316033765801
83.0830830830831,349.2206370707884,60.9536524024451,0.7476771950156185
84.0840840840841,366.54291539138626,59.770625843154995,0.6926832860424079
85.0850850850851,380.67479833012794,58.77027486552347,0.6415925748718947
86.0860860860861,390.2324553955316,57.89106469756771,0.594150967559085
87.0870870870871,394.239915864392,57.06388235281936,0.5501098182786868
88.0880880880881,392.3323520906545,56.218392103452864,0.5092284128791575
89.0890890890891,384.83549764710483,55.29092567820891,0.47127658268869316
90.0900900900901,372.6884158375527,54.232097984272265,0.43603718911332795
91.0910910910911,357.23796154389083,53.01215030664002,0.40330813472117977
92.0920920920921,339.9790923498095,51.62269925962074,0.37290358976460103
93.0930930930931,322.3220002640423,50.07479080530169,0.3446542712291702
94.0940940940941,305.4381461914076,48.394276967953544,0.31840681317335734
