Time,P,I,C
0.0,5000.0,500.0,50.0
1.001001001001001,1840.8410421248552,832.9004711825063,51.697876458354926
2.002002002002002,520.5457141714149,877.6864189452527,55.551781869699155
3.0030030030030033,165.37829749291797,790.8406815724268,59.339989573248666
4.004004004004004,66.26340391812963,680.2763248603218,62.157793586765585
5.005005005005005,33.70416808453679,575.7370473574653,63.771958655022125
6.0060060060060065,21.282194200710464,484.25942624034326,64.21379619603852
7.007007007007008,16.21410080987677,406.71785727891705,63.6307111362598
8.008008008008009,14.49388611465608,342.06761753647146,62.21610557416794
9.00900900900901,14.824402689369,288.6646491325442,60.16935853338661
10.01001001001001,16.97551042095296,244.77634299896565,57.67352408580065
11.011011011011012,21.364602642019378,208.80067385706133,54.88497675563643
12.012012012012013,29.093598289101863,179.35555874415837,51.9306959774579
13.013013013013014,42.29650842553643,155.3069884712081,48.90990349172547
14.014014014014016,64.86964207588028,135.7727669559168,45.897800544436606
15.015015015015017,103.77377842534536,120.12559524618263,42.95004251228526
16.016016016016017,171.0935077532254,108.0150086871742,40.1072526829554
17.017017017017018,286.5412824940808,99.4301371923892,37.399333191958476
18.01801801801802,477.97634664898453,94.83283978545377,34.84964015501609
19.01901901901902,771.8849151993616,95.39133836579502,32.47928696714093
20.02002002002002,1158.8343189029604,103.26781846807769,30.311777135995552
21.021021021021024,1534.3125250212436,121.49566080551156,28.377013021116202
22.022022022022025,1693.112936279159,151.8937114963129,26.709403585085305
23.023023023023026,1498.2348861750563,189.8541086819242,25.328900788814508
24.024024024024026,1072.8689017651898,222.6700461695288,24.20758303346307
25.025025025025027,662.4410892781835,239.8649489034434,23.264314672190718
26.026026026026027,383.1784134222063,241.4551122768728,22.40751283850148
27.027027027027028,221.67358752181377,233.12418333166605,21.573903680118864
28.028028028028032,133.3302666522621,220.04064743334044,20.7329747980625
29.029029029029033,84.993274692185,205.3035562800309,19.875496111597617
30.030030030030034,57.87892346783209,190.48414078085412,19.00296772527527
31.031031031031034,42.19018106232644,176.3084103601482,18.121409327951195
32.032032032032035,32.8884108168304,163.07754699801689,17.238225617572304
33.033033033033036,27.350787762854456,150.886225328241,16.360732623318487
34.034034034034036,24.190989048649403,139.7307901050225,15.495511951607991
35.03503503503504,22.67954031212764,129.56273703449676,14.648170251447407
36.03603603603604,22.46036438350744,120.3155434055905,13.823296326595493
37.03703703703704,23.41593587778286,111.91842898205995,13.024513041397984
38.03803803803804,25.612206038754778,104.3036559315569,12.254571978048748
39.03903903903904,29.2931150919484,97.41069402008252,11.515464060878617
40.04004004004004,34.91439663552136,91.18903906711651,10.808532401126142
