Time,P,I,C
0.0,5000.0,500.0,50.0
1.001001001001001,2725.704835341288,731.1658667479254,50.70025886844824
2.002002002002002,1149.657319013894,907.6585733282859,54.088860317169
3.0030030030030033,466.46295913208695,896.5192323951417,58.64261245886278
4.004004004004004,222.20132932774777,805.5273380785688,62.90441004938047
5.005005005005005,132.10737853457,696.5164823741251,66.16385591186778
6.0060060060060065,98.00872922669878,592.1876900448596,68.16965189960641
7.007007007007008,88.7487157279222,500.0643298869138,68.9227670250112
8.008008008008009,95.30359312882331,422.0287442677876,68.56199197302546
9.00900900900901,117.8228665571488,357.7852776834537,67.29145854900867
10.01001001001001,162.9801432344421,306.33099754885956,65.33394360518415
11.011011011011012,245.395962300454,266.73843111359906,62.9043634583225
12.012012012012013,390.9919337603571,238.72726114868587,60.1992244905927
13.013013013013014,638.4154934168276,223.30370470085302,57.39856318687693
14.014014014014016,1026.1251354919825,223.72702794946045,54.678856540613964
15.015015015015017,1541.1288047700994,246.9030151288608,52.237810692360995
16.016016016016017,2031.4009731644192,303.8767501222709,50.329787284412596
17.017017017017018,2209.870927879189,403.0651402188542,49.28476914560958
18.01801801801802,1919.1005245226265,528.9452524673328,49.41899957082228
19.01901901901902,1371.638159952367,633.5421313246827,50.784021685723374
20.02002002002002,887.4409627948027,679.188544554988,53.01987129135034
21.021021021021024,578.3272878532222,669.1932678444141,55.56154013969568
22.022022022022025,408.50198140435543,625.9836560965671,57.91964853522621
23.023023023023026,323.83228426319454,568.8340832381955,59.7840088294529
24.024024024024026,290.5374466666541,509.44876953858494,61.00783452638939
25.025025025025027,293.0300394839355,454.11713742213743,61.56388719359819
26.026026026026027,327.2833737147463,406.08859867520687,61.50449746703277
27.027027027027028,396.84172033626993,367.1326549431609,60.93116490888304
28.028028028028032,510.31028991663123,338.51930210482936,59.97395148181183
29.029029029029033,677.4254197236195,321.6839214819727,58.7799921201292
30.030030030030034,899.9091099014931,318.6734065635069,57.509909582379535
31.031031031031034,1155.1582333156678,332.20012096477956,56.33962845749249
32.032032032032035,1381.7682452921208,364.6627104223888,55.46136906780408
33.033033033033036,1493.5111028620815,415.2023132804152,55.07007772204549
34.034034034034036,1437.4119416818824,475.57667164546245,55.317358395374335
35.03503503503504,1245.6614348119404,530.0994546193575,56.23791790874471
36.03603603603604,1008.6156635697354,563.7858782694049,57.704244545685455
37.03703703703704,801.7594858762386,571.1782613545156,59.46478071681483
38.03803803803804,654.3664157295292,556.4238898982358,61.238224257814146
39.03903903903904,565.2442215516526,527.6663486286034,62.792859330664484
40.04004004004004,524.3991576080655,492.6475254916142,63.980638334477334
41.04104104104105,523.5500566935702,457.1919044503472,64.73762824614015
42.04204204204205,558.4968105423537,425.2938325261632,65.06961937455259
43.04304304304305,628.0303194488822,399.670081016107,65.03458208517367
44.04404404404405,731.1398317692511,382.28898998115585,64.7272536399083
45.04504504504505,862.6640116190931,374.7051760045653,64.26741609563155
46.04604604604605,1008.0454382065861,378.0877531448473,63.79097424523421
47.04704704704705,1140.4458833046954,392.80381434991216,63.44071350425083
48.04804804804805,1225.9908265682445,417.51648879263627,63.35175562220501
49.04904904904905,1239.3759696917914,448.23437558045606,63.62759165901544
50.050050050050054,1180.1933458114281,478.4378648887016,64.30997039901003
51.051051051051054,1073.9279662875658,501.1269356495721,65.35792024289518
52.052052052052055,955.7243079138254,511.7273086404963,66.65374567286979
53.053053053053056,853.0681263563954,509.5670992423679,68.03723053787934
54.054054054054056,779.9729943313109,497.1455381274386,69.34967435682155
55.05505505505506,740.4124436002959,478.4086524448873,70.46781241729066
56.056056056056065,733.5673552863503,457.3530119334762,71.32002615435024
57.057057057057065,757.0082250359775,437.3499040519407,71.88783643482974
58.058058058058066,807.4411108093199,420.98610299881506,72.19891007781824
59.05905905905907,879.7855994976369,410.1192815591364,72.3166043347178
60.06006006006007,965.5452171658096,405.9324522831786,72.32870037130964
