Time,P,I,C
0.0,5000.0,500.0,50.0
1.001001001001001,852.2815596815702,653.2149484088555,50.93907872890531
2.002002002002002,153.76000448549877,564.7104225861611,51.96340510322935
3.0030030030030033,38.698728597930426,459.8183447270146,51.98492039946493
4.004004004004004,13.303981553648601,372.52913112910585,51.06903861169093
5.005005005005005,5.9197668821297125,303.2428754858475,49.445766838246044
6.0060060060060065,3.2513229479103165,248.62375890090075,47.336620372356904
7.007007007007008,2.1225677841080826,205.47164226741242,44.9239028796656
8.008008008008009,1.5992138170641486,171.20096204511904,42.348136525875596
9.00900900900901,1.358892764470492,143.80604216595003,39.713099617541175
10.01001001001001,1.278847640914598,121.7506131674196,37.09273585617202
11.011011011011012,1.3138588127008515,103.86193809864712,34.5378471257457
12.012012012012013,1.4566334816178979,89.24413565279792,32.08182584483317
13.013013013013014,1.7264074818573174,77.21081395007168,29.74526434464357
14.014014014014016,2.170569293089852,67.23389203843033,27.53952387384011
15.015015015015017,2.8763894198975715,58.90516105227508,25.469430789103757
16.016016016016017,3.9958036099553587,51.90760188722518,23.5352787229646
17.017017017017018,5.7917763455707965,45.994103325449075,21.734296521244566
18.01801801801802,8.723332728248163,40.97182316072715,20.06171357846357
19.01901901901902,13.601560593108308,36.6909662162421,18.511526313482676
20.02002002002002,21.8762832792603,33.03724182525373,17.077045560677156
21.021021021021024,36.16023773933116,29.927772935023242,15.75128555852549
22.022022022022025,61.16869768114738,27.310866438234214,14.527240851223011
23.023023023023026,105.32080066510292,25.17099226815523,13.398087331130537
24.024024024024026,183.15355731614892,23.541817447663448,12.357337462335003
25.025025025025027,317.84625601231227,22.53245354913262,11.398977177813451
26.026026026026027,539.9838298331916,22.37456144292961,10.517612075737485
27.027027027027028,871.3692639418475,23.49408206322686,9.708647021275645
28.028028028028032,1278.018661678181,26.567939360022024,8.96848438920646
29.029029029029033,1611.02578809835,32.34427638561556,8.294542457860093
30.030030030030034,1652.5750691815729,40.71192209002553,7.684431462675327
31.031031031031034,1344.6965535124598,49.30997751777577,7.1336078601477135
32.032032032032035,895.7548555155437,54.54916657202251,6.63340942640893
33.033033033033036,528.4201510015774,55.096015602372184,6.173231095400761
34.034034034034036,299.4564589324299,52.291362739566615,5.744710586759133
35.03503503503504,172.3994949988954,47.94898770595724,5.343028039065083
36.03603603603604,103.93200341526502,43.23360233896265,4.9657691645094255
37.03703703703704,66.53175440395084,38.70020371267695,4.611632851590674
38.03803803803804,45.45768121069145,34.5621005179665,4.279701311664648
39.03903903903904,33.17390802518266,30.873021927444345,3.9691287743306427
40.04004004004004,25.82117586448062,27.61932424083043,3.6790358134583916
41.04104104104105,21.38384341003726,24.762229983706835,3.408488945174194
42.04204204204205,18.787750101181793,22.256322480544434,3.1565111162113197
43.04304304304305,17.45917078649158,20.05729837837956,2.9221006834427934
