Time,P,I,C
0.0,5000.0,500.0,50.0
1.001001001001001,792.6256597954696,692.4861370975152,51.12942204624596
2.002002002002002,113.66420535747103,636.0824543222002,52.75147711363455
3.0030030030030033,20.231214681212354,549.6415894307078,53.64198136441485
4.004004004004004,4.573458527771606,470.45543508593767,53.70282467735348
5.005005005005005,1.286245962539203,402.3038148337219,53.03333514255882
6.0060060060060065,0.4391152378541551,344.5768393849642,51.77042145618888
7.007007007007008,0.1778730048594634,295.99251817460834,50.05288740796681
8.008008008008009,0.08379144857519746,255.21468967065402,48.00775263790997
9.00900900900901,0.04511344755835153,221.00673432052088,45.744349223118626
10.01001001001001,0.027350145782702322,192.27931044896272,43.35267156648255
11.011011011011012,0.01843440579521592,168.09980536211575,40.90416906658876
12.012012012012013,0.01366423675206784,147.6843307248372,38.45378750050611
13.013013013013014,0.01103510227809742,130.3819135652342,36.04248836889414
14.014014014014016,0.009632015618885463,115.65611301724424,33.69979007758397
15.015015015015017,0.009023928733263695,103.0668807005359,31.44609213761664
16.016016016016017,0.009019734391744324,92.25404586486138,29.294681331247652
17.017017017017018,0.00956802241539367,82.922965369394,27.253398855921606
18.01801801801802,0.010721770193921733,74.8324140924407,25.325989377747298
19.01901901901902,0.012639885839167767,67.78455797184823,23.513171473514056
20.02002002002002,0.015619371450030931,61.61675377429018,21.81347416617668
21.021021021021024,0.020165292689990393,56.19489580154912,20.223882566833037
22.022022022022025,0.02711963538602648,51.40804403524307,18.740330761166145
23.023023023023026,0.03789136911365884,47.16409840747763,17.35807424280466
24.024024024024026,0.05486785187008044,43.38631954071658,16.07196839842814
25.025025025025027,0.0821582613924755,40.010531162480405,14.876674345355605
26.026026026026027,0.1269562764751039,36.982870809560495,13.7668090103304
27.027027027027028,0.2020737669748525,34.25798301688622,12.737052697160623
28.028028028028032,0.3307213986179185,31.797573689488512,11.782224440961407
29.029029029029033,0.5556577361703144,29.569267031862108,10.89733312389794
30.030030030030034,0.9569411079449763,27.545730204129047,10.077610501636729
31.031031031031034,1.686826165110042,25.704060616460396,9.318530881030554
32.032032032032035,3.0391934498127013,24.025475558334325,8.61582112305685
33.033033033033036,5.589144723225665,22.4954214370495,7.965463867614478
34.034034034034036,10.475908164775277,21.104365818046883,7.363696365573423
35.03503503503504,19.978099192724912,19.849822698484843,6.807007073774202
36.03603603603604,38.67720116943303,18.74074274604681,6.292132303154993
37.03703703703704,75.7571989546413,17.806603458518083,5.816055914461487
38.03803803803804,149.27616399781627,17.116086076267866,5.376016786742746
39.03903903903904,292.89447752987365,16.8157891279741,4.969532543564294
40.04004004004004,561.5964622730332,17.211687698272314,4.5944559830187055
41.04104104104105,1017.5854616647107,18.940371727443942,4.249096705895648
42.04204204204205,1649.482680909563,23.29364663248457,3.932462907896071
43.04304304304305,2214.483265753453,32.52741299083139,3.6446338704768184
44.04404404404405,2259.4999540847502,48.652084755052954,3.3867833566846293
45.04504504504505,1663.047625181253,68.61008878842308,3.1592475151617028
46.04604604604605,924.1574281917208,83.83005117769774,2.9580632918659098
47.04704704704705,440.76094473305,90.43728435236625,2.775963590973145
48.04804804804805,202.8162678099176,90.97323970339991,2.606982314654226
49.04904904904905,96.17283909973479,88.58433099116229,2.447910251919775
50.050050050050054,48.37922540045284,85.03016848584464,2.2972868216685236
51.051051051051054,26.099142774334407,81.10019939733365,2.1544325454686164
52.052052052052055,15.142176978145699,77.12781436661304,2.0189725310860562
53.053053053053056,9.442606357486525,73.25185028641015,1.8906411408375174
54.054054054054056,6.316084043051946,69.52863806967662,1.769206228966502
55.05505505505506,4.519624899001426,65.97866646327768,1.6544407277845856
56.056056056056065,3.4498769599492594,62.60639826509605,1.5461129252704289
57.057057057057065,2.8007857670764738,59.40899675855852,1.4439842032887478
58.058058058058066,2.4114426694413993,56.38032789709433,1.3478097325400142
59.05905905905907,2.1957132362829377,53.512869358365705,1.2573402588764007
60.06006006006007,2.108628598691034,50.79865423096082,1.1723241872266617
61.06106106106107,2.1302025464163226,48.229753376398484,1.0925096224898152
62.06206206206207,2.258162370883133,45.79853232368021,1.0176462260446886
63.06306306306307,2.5059077072575446,43.49779932903541,0.9474868371876659
64.06406406406407,2.9043905649740585,41.320907294815335,0.8817888510416914
